no,sgi_credit_index,SGIXCAIG_IHSM,20171121,20171129,20180820,base_calc,index_level:index_level:10,
no,sgi_credit_index,SGIXCEXO_IHSM,20171116,20171123,20180820,base_calc,index_level:index_level:10,
no,sgi_credit_index,SGIXCEIG_IHSM,20171116,20171123,20180820,base_calc,index_level:index_level:10,
no,sgi_basket_index,SGIXGCM_IHSM,20171121,20171128,20180820,base_calc,index_level:index_level:10,
no,g10_v24_new,UDFXV10W_EXP,20171218,20171225,20181017,base_calc,all:10
no,g10_v24_new,UISFG10E_EXP,20140926,20141003,20151017,base_calc,all:10
no,g10_v24_new,UISFG10E_EXP,20151018,20151025,20161017,base_calc,all:10
no,g10_v24_new,UISFG10E_EXP,20161018,20161025,20171017,base_calc,all:10
no,g10_v24_new,UISFG10E_EXP,20171018,20171025,20181017,base_calc,all:10
no,FX_ROLLING_DURATION,MBFSUS10_Clonev2,20160418,20160425,20180420,pickle,all:10,
no,rada_index_new,MLTARADA_IHSM,20170703,20170710,20180702,base_calc,all:10,
